player,nationality,position,team,comp_level,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,Season,minutes_90s,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Jules Keita,gn GUI,"FW,MF",Dijon,fr Ligue 1,20,1998,17.0,2.0,456.0,2.0,1.0,0.0,0.0,3.0,0.0,0.39,0.2,0.59,0.39,0.59,2.1,2.1,0.42,0.42,2018-2019,5.1,4.0,0.0,25.0,0.79,0.13,0.5,0.13,-0.1,-0.1,101.0,129.0,78.3,1432.0,431.0,66.0,81.0,81.5,21.0,27.0,77.8,8.0,11.0,72.7,9.0,8.0,8.0,0.0,17.0,120.0,8.0,2.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,2.0,24.0,4.74,16.0,1.0,1.0,0.0,3.0,0.59,1.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,3.0,7.0,2.0,0.0,2.0,2.0,1.0,0.0,226.0,2.0,15.0,57.0,162.0,33.0,226.0,160.0,25.0,16.0,15.0,165.0,21.0,11.0,0.0,12.0,8.0,4.0,0.0,0.0,0.0,16.0,2.0,8.0,20.0
Naby Keïta,gn GUI,"MF,FW",Liverpool,eng Premier League,23,1995,25.0,16.0,1390.0,2.0,1.0,0.0,0.0,0.0,0.0,0.13,0.06,0.19,0.13,0.19,2.0,2.0,0.13,0.13,2018-2019,15.4,9.0,0.0,33.3,0.58,0.07,0.22,0.08,0.0,0.0,889.0,1011.0,87.9,12345.0,2967.0,522.0,574.0,90.9,275.0,308.0,89.3,42.0,54.0,77.8,9.0,86.0,28.0,0.0,103.0,1003.0,7.0,4.0,7.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,14.0,41.0,2.65,34.0,0.0,4.0,1.0,5.0,0.32,5.0,0.0,0.0,0.0,0.0,37.0,15.0,13.0,19.0,5.0,29.0,4.0,25.0,12.0,16.0,1.0,1226.0,29.0,122.0,738.0,385.0,49.0,1226.0,847.0,68.0,78.0,10.0,951.0,35.0,29.0,0.0,25.0,16.0,0.0,0.0,0.0,0.0,113.0,8.0,20.0,28.6
Keko,es ESP,"MF,FW",Valladolid,es La Liga,26,1991,26.0,20.0,1533.0,2.0,1.0,0.0,0.0,2.0,0.0,0.12,0.06,0.18,0.12,0.18,3.4,3.4,0.2,0.2,2018-2019,17.0,10.0,0.0,47.6,0.59,0.1,0.2,0.16,-1.4,-1.4,340.0,537.0,63.3,5919.0,1561.0,179.0,230.0,77.8,103.0,148.0,69.6,40.0,98.0,40.8,13.0,24.0,18.0,15.0,33.0,506.0,29.0,5.0,0.0,10.0,103.0,8.0,0.0,5.0,0.0,16.0,2.0,36.0,45.0,2.64,31.0,2.0,2.0,3.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,42.0,18.0,21.0,15.0,6.0,20.0,1.0,19.0,14.0,17.0,0.0,749.0,14.0,127.0,280.0,355.0,51.0,749.0,421.0,64.0,31.0,12.0,472.0,37.0,21.0,0.0,32.0,21.0,14.0,0.0,1.0,0.0,91.0,10.0,28.0,26.3
Martin Kelly,eng ENG,DF,Crystal Palace,eng Premier League,28,1990,13.0,12.0,1111.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.03,0.03,2018-2019,12.3,1.0,0.0,33.3,0.08,0.0,0.0,0.14,-0.4,-0.4,270.0,359.0,75.2,5659.0,2662.0,98.0,113.0,86.7,117.0,141.0,83.0,53.0,98.0,54.1,1.0,15.0,3.0,1.0,22.0,349.0,10.0,10.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.57,4.0,2.0,0.0,0.0,1.0,0.08,0.0,1.0,0.0,0.0,0.0,21.0,13.0,18.0,2.0,1.0,18.0,12.0,6.0,11.0,88.0,1.0,513.0,104.0,308.0,196.0,13.0,6.0,513.0,207.0,4.0,2.0,0.0,248.0,5.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,42.0,35.0,26.0,57.4
Marc-Oliver Kempf,de GER,DF,Stuttgart,de Bundesliga,23,1995,23.0,23.0,2025.0,2.0,0.0,0.0,0.0,3.0,0.0,0.09,0.0,0.09,0.09,0.09,1.7,1.7,0.07,0.07,2018-2019,22.5,2.0,0.0,14.3,0.09,0.14,1.0,0.12,0.3,0.3,836.0,1036.0,80.7,16468.0,5592.0,270.0,317.0,85.2,444.0,509.0,87.2,110.0,178.0,61.8,7.0,64.0,6.0,3.0,99.0,988.0,45.0,31.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,14.0,3.0,7.0,18.0,0.8,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,18.0,26.0,7.0,0.0,35.0,21.0,14.0,46.0,141.0,1.0,1350.0,160.0,597.0,696.0,61.0,19.0,1350.0,573.0,20.0,6.0,0.0,711.0,12.0,4.0,0.0,24.0,29.0,0.0,0.0,1.0,0.0,108.0,108.0,65.0,62.4
Kenedy,br BRA,"MF,DF",Newcastle Utd,eng Premier League,22,1996,25.0,14.0,1348.0,1.0,1.0,0.0,1.0,1.0,0.0,0.07,0.07,0.13,0.07,0.13,2.2,1.4,0.15,0.1,2018-2019,15.0,5.0,1.0,16.7,0.33,0.03,0.2,0.05,-1.2,-0.4,374.0,533.0,70.2,5558.0,1760.0,213.0,250.0,85.2,105.0,152.0,69.1,31.0,62.0,50.0,11.0,32.0,13.0,7.0,41.0,482.0,49.0,3.0,1.0,7.0,28.0,5.0,2.0,3.0,0.0,41.0,2.0,22.0,50.0,3.34,34.0,2.0,2.0,5.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,30.0,22.0,11.0,16.0,3.0,10.0,0.0,10.0,32.0,24.0,1.0,761.0,20.0,164.0,355.0,251.0,25.0,760.0,424.0,30.0,23.0,8.0,419.0,42.0,40.0,0.0,19.0,22.0,5.0,0.0,0.0,0.0,110.0,7.0,15.0,31.8
Jonjoe Kenny,eng ENG,DF,Everton,eng Premier League,21,1997,10.0,8.0,791.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.11,0.11,0.0,0.11,0.1,0.1,0.01,0.01,2018-2019,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.03,-0.1,-0.1,423.0,573.0,73.8,6392.0,3055.0,228.0,262.0,87.0,154.0,202.0,76.2,25.0,65.0,38.5,6.0,42.0,12.0,4.0,51.0,442.0,129.0,3.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,126.0,2.0,21.0,16.0,1.82,16.0,0.0,0.0,0.0,2.0,0.23,2.0,0.0,0.0,0.0,0.0,21.0,16.0,16.0,4.0,1.0,13.0,2.0,11.0,17.0,36.0,1.0,692.0,37.0,188.0,322.0,186.0,4.0,692.0,312.0,16.0,13.0,1.0,331.0,7.0,9.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,52.0,23.0,11.0,67.6
Christophe Kerbrat,fr FRA,DF,Guingamp,fr Ligue 1,31,1986,25.0,25.0,2095.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.01,0.01,2018-2019,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.07,-0.1,-0.1,670.0,862.0,77.7,14574.0,6418.0,196.0,232.0,84.5,344.0,411.0,83.7,120.0,194.0,61.9,1.0,52.0,1.0,0.0,75.0,802.0,58.0,58.0,1.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,0.21,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,24.0,28.0,12.0,0.0,19.0,10.0,9.0,50.0,140.0,5.0,1136.0,138.0,530.0,581.0,32.0,13.0,1136.0,453.0,10.0,8.0,3.0,532.0,10.0,3.0,0.0,8.0,22.0,1.0,0.0,0.0,0.0,106.0,30.0,49.0,38.0
Sebastian Kerk,de GER,"MF,FW",Nürnberg,de Bundesliga,24,1994,21.0,17.0,1179.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08,0.8,0.8,0.06,0.06,2018-2019,13.1,6.0,5.0,33.3,0.46,0.0,0.0,0.05,-0.8,-0.8,308.0,484.0,63.6,5066.0,2063.0,152.0,187.0,81.3,96.0,146.0,65.8,41.0,109.0,37.6,24.0,22.0,9.0,5.0,20.0,380.0,102.0,27.0,0.0,1.0,95.0,48.0,22.0,24.0,0.0,27.0,2.0,10.0,42.0,3.21,16.0,19.0,3.0,4.0,1.0,0.08,0.0,1.0,0.0,0.0,0.0,16.0,9.0,8.0,5.0,3.0,14.0,5.0,9.0,3.0,22.0,1.0,598.0,26.0,144.0,243.0,219.0,15.0,598.0,227.0,10.0,12.0,1.0,326.0,17.0,14.0,0.0,9.0,11.0,1.0,0.0,0.0,0.0,51.0,11.0,8.0,57.9
Franck Kessié,ci CIV,MF,Milan,it Serie A,21,1996,34.0,34.0,3018.0,7.0,2.0,3.0,3.0,8.0,0.0,0.21,0.06,0.27,0.12,0.18,7.5,5.2,0.22,0.15,2018-2019,33.5,12.0,0.0,24.5,0.36,0.08,0.33,0.11,-0.5,-1.2,1484.0,1733.0,85.6,23158.0,5873.0,821.0,887.0,92.6,545.0,617.0,88.3,85.0,142.0,59.9,43.0,136.0,34.0,4.0,191.0,1691.0,37.0,22.0,7.0,10.0,28.0,4.0,0.0,0.0,0.0,11.0,5.0,30.0,112.0,3.34,99.0,2.0,5.0,0.0,6.0,0.18,6.0,0.0,0.0,0.0,0.0,42.0,27.0,16.0,20.0,6.0,35.0,10.0,25.0,27.0,53.0,2.0,2090.0,83.0,359.0,1172.0,592.0,93.0,2087.0,1400.0,72.0,62.0,20.0,1558.0,70.0,40.0,0.0,48.0,30.0,3.0,0.0,1.0,0.0,211.0,38.0,39.0,49.4
Saîf-Eddine Khaoui,tn TUN,"MF,FW",Caen,fr Ligue 1,23,1995,25.0,17.0,1353.0,3.0,1.0,0.0,0.0,0.0,0.0,0.2,0.07,0.27,0.2,0.27,1.7,1.7,0.11,0.11,2018-2019,15.0,11.0,0.0,42.3,0.73,0.12,0.27,0.07,1.3,1.3,327.0,472.0,69.3,4675.0,1703.0,206.0,249.0,82.7,91.0,121.0,75.2,20.0,56.0,35.7,11.0,38.0,3.0,0.0,56.0,441.0,27.0,14.0,2.0,1.0,23.0,9.0,3.0,3.0,1.0,0.0,4.0,19.0,29.0,1.93,21.0,4.0,0.0,1.0,3.0,0.2,2.0,0.0,0.0,0.0,0.0,20.0,14.0,5.0,11.0,4.0,9.0,1.0,8.0,20.0,4.0,0.0,629.0,6.0,70.0,391.0,177.0,20.0,629.0,348.0,21.0,16.0,2.0,410.0,33.0,23.0,0.0,19.0,10.0,0.0,0.0,0.0,0.0,75.0,11.0,18.0,37.9
Wahbi Khazri,tn TUN,"FW,MF",Saint-Étienne,fr Ligue 1,27,1991,32.0,32.0,2817.0,13.0,6.0,4.0,4.0,10.0,1.0,0.42,0.19,0.61,0.29,0.48,12.4,9.2,0.4,0.29,2018-2019,31.3,32.0,13.0,35.6,1.02,0.1,0.28,0.1,0.6,-0.2,725.0,1100.0,65.9,13459.0,3793.0,343.0,433.0,79.2,218.0,307.0,71.0,124.0,261.0,47.5,69.0,73.0,26.0,3.0,120.0,845.0,250.0,77.0,4.0,27.0,197.0,132.0,50.0,58.0,4.0,21.0,5.0,38.0,154.0,4.92,66.0,50.0,12.0,11.0,14.0,0.45,3.0,6.0,2.0,3.0,0.0,41.0,26.0,8.0,14.0,19.0,27.0,2.0,25.0,11.0,5.0,0.0,1477.0,5.0,72.0,627.0,797.0,129.0,1473.0,787.0,80.0,53.0,33.0,971.0,88.0,69.0,0.0,54.0,52.0,23.0,3.0,0.0,0.0,109.0,13.0,48.0,21.3
Rani Khedira,de GER,"DF,MF",Augsburg,de Bundesliga,24,1994,30.0,30.0,2624.0,4.0,1.0,0.0,0.0,6.0,0.0,0.14,0.03,0.17,0.14,0.17,1.5,1.5,0.05,0.05,2018-2019,29.2,5.0,0.0,35.7,0.17,0.29,0.8,0.11,2.5,2.5,1029.0,1266.0,81.3,19530.0,6803.0,338.0,405.0,83.5,550.0,621.0,88.6,105.0,172.0,61.0,8.0,43.0,10.0,2.0,72.0,1226.0,35.0,35.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,40.0,1.37,33.0,0.0,3.0,1.0,5.0,0.17,5.0,0.0,0.0,0.0,0.0,56.0,39.0,22.0,28.0,6.0,44.0,22.0,22.0,80.0,95.0,1.0,1594.0,151.0,748.0,744.0,114.0,27.0,1594.0,784.0,14.0,9.0,1.0,902.0,20.0,9.0,0.0,46.0,23.0,0.0,0.0,0.0,0.0,148.0,60.0,60.0,50.0
Sami Khedira,de GER,MF,Juventus,it Serie A,31,1987,10.0,8.0,706.0,2.0,1.0,0.0,0.0,0.0,0.0,0.25,0.13,0.38,0.25,0.38,3.0,3.0,0.38,0.38,2018-2019,7.8,5.0,0.0,29.4,0.64,0.12,0.4,0.17,-1.0,-1.0,307.0,368.0,83.4,4478.0,935.0,164.0,178.0,92.1,113.0,123.0,91.9,15.0,30.0,50.0,6.0,19.0,4.0,1.0,25.0,352.0,12.0,7.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,4.0,11.0,13.0,1.66,12.0,0.0,1.0,0.0,2.0,0.25,1.0,0.0,1.0,0.0,0.0,10.0,9.0,6.0,2.0,2.0,8.0,3.0,5.0,5.0,6.0,0.0,438.0,14.0,68.0,257.0,119.0,28.0,438.0,277.0,9.0,10.0,2.0,322.0,8.0,4.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,29.0,5.0,2.0,71.4
Isaac Kiese Thelin,se SWE,"FW,MF",Leverkusen,de Bundesliga,26,1992,6.0,1.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.17,0.17,2018-2019,2.0,1.0,0.0,20.0,0.5,0.0,0.0,0.07,-0.3,-0.3,22.0,39.0,56.4,199.0,31.0,15.0,21.0,71.4,3.0,7.0,42.9,0.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.5,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,61.0,4.0,6.0,31.0,24.0,8.0,61.0,21.0,0.0,0.0,0.0,51.0,8.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,7.0,68.2
Kike,es ESP,FW,Eibar,es La Liga,28,1989,30.0,15.0,1298.0,3.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.21,5.6,5.6,0.39,0.39,2018-2019,14.4,16.0,0.0,37.2,1.11,0.07,0.19,0.13,-2.6,-2.6,278.0,407.0,68.3,3470.0,615.0,169.0,214.0,79.0,67.0,105.0,63.8,13.0,27.0,48.1,14.0,19.0,8.0,1.0,27.0,392.0,14.0,1.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,34.0,2.36,23.0,0.0,4.0,5.0,1.0,0.07,0.0,0.0,1.0,0.0,0.0,7.0,4.0,1.0,2.0,4.0,18.0,0.0,18.0,4.0,6.0,0.0,598.0,6.0,29.0,216.0,355.0,90.0,598.0,330.0,13.0,12.0,7.0,475.0,61.0,28.0,0.0,31.0,25.0,10.0,0.0,0.0,0.0,48.0,75.0,103.0,42.1
Max Kilman,eng ENG,DF,Wolves,eng Premier League,21,1997,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joshua Kimmich,de GER,"DF,MF",Bayern Munich,de Bundesliga,23,1995,34.0,34.0,3060.0,2.0,13.0,0.0,0.0,4.0,0.0,0.06,0.38,0.44,0.06,0.44,2.2,2.2,0.07,0.07,2018-2019,34.0,8.0,0.0,32.0,0.24,0.08,0.25,0.09,-0.2,-0.2,2583.0,3026.0,85.4,44764.0,12442.0,1164.0,1236.0,94.2,1040.0,1188.0,87.5,289.0,437.0,66.1,82.0,168.0,77.0,16.0,252.0,2563.0,453.0,75.0,3.0,25.0,254.0,133.0,37.0,81.0,0.0,244.0,10.0,43.0,162.0,4.76,91.0,51.0,3.0,9.0,22.0,0.65,15.0,5.0,0.0,1.0,0.0,46.0,26.0,17.0,22.0,7.0,35.0,9.0,26.0,34.0,41.0,3.0,3311.0,88.0,651.0,1673.0,1016.0,53.0,3311.0,1948.0,128.0,103.0,9.0,2315.0,41.0,25.0,0.0,27.0,51.0,2.0,1.0,0.0,0.0,217.0,24.0,22.0,52.2
Presnel Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,22,1995,24.0,23.0,2005.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.04,0.04,0.0,0.04,0.4,0.4,0.02,0.02,2018-2019,22.3,1.0,0.0,25.0,0.04,0.0,0.0,0.11,-0.4,-0.4,1387.0,1494.0,92.8,22491.0,7369.0,686.0,723.0,94.9,571.0,602.0,94.9,86.0,108.0,79.6,4.0,80.0,2.0,0.0,92.0,1429.0,63.0,40.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,23.0,2.0,9.0,19.0,0.85,13.0,2.0,1.0,1.0,6.0,0.27,4.0,0.0,1.0,0.0,1.0,55.0,34.0,26.0,25.0,4.0,17.0,10.0,7.0,30.0,48.0,5.0,1676.0,98.0,542.0,1058.0,88.0,7.0,1676.0,1071.0,23.0,24.0,1.0,1233.0,8.0,12.0,0.0,29.0,41.0,1.0,0.0,0.0,1.0,132.0,24.0,26.0,48.0
Joshua King,no NOR,"FW,MF",Bournemouth,eng Premier League,26,1992,35.0,34.0,2961.0,12.0,3.0,5.0,6.0,3.0,0.0,0.36,0.09,0.46,0.21,0.3,13.5,8.7,0.41,0.27,2018-2019,32.9,18.0,0.0,27.3,0.55,0.11,0.39,0.13,-1.5,-1.7,588.0,858.0,68.5,7953.0,1845.0,363.0,469.0,77.4,168.0,249.0,67.5,22.0,45.0,48.9,34.0,41.0,36.0,6.0,85.0,830.0,21.0,0.0,11.0,2.0,43.0,1.0,0.0,0.0,0.0,5.0,7.0,28.0,83.0,2.52,61.0,0.0,3.0,9.0,12.0,0.36,9.0,0.0,0.0,3.0,0.0,30.0,19.0,7.0,19.0,4.0,28.0,4.0,24.0,7.0,14.0,0.0,1289.0,26.0,142.0,563.0,626.0,160.0,1283.0,926.0,131.0,87.0,46.0,983.0,113.0,96.0,0.0,53.0,45.0,7.0,2.0,0.0,0.0,148.0,88.0,116.0,43.1
Sofian Kiyine,ma MAR,"MF,DF",Chievo,it Serie A,20,1997,23.0,9.0,816.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.11,0.11,0.0,0.11,0.8,0.8,0.09,0.09,2018-2019,9.1,3.0,3.0,15.0,0.33,0.0,0.0,0.04,-0.8,-0.8,281.0,373.0,75.3,4929.0,1446.0,149.0,172.0,86.6,91.0,119.0,76.5,34.0,60.0,56.7,9.0,22.0,13.0,6.0,40.0,334.0,39.0,8.0,1.0,7.0,36.0,10.0,5.0,2.0,1.0,19.0,0.0,8.0,25.0,2.76,16.0,1.0,1.0,1.0,2.0,0.22,0.0,1.0,1.0,0.0,0.0,28.0,13.0,11.0,14.0,3.0,10.0,0.0,10.0,10.0,4.0,0.0,498.0,14.0,100.0,246.0,161.0,17.0,498.0,312.0,35.0,24.0,9.0,329.0,23.0,15.0,0.0,34.0,11.0,0.0,0.0,0.0,0.0,60.0,11.0,14.0,44.0
Simon Kjær,dk DEN,DF,Sevilla,es La Liga,29,1989,26.0,25.0,2008.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.04,0.04,2018-2019,22.3,3.0,0.0,23.1,0.13,0.0,0.0,0.07,-0.9,-0.9,777.0,910.0,85.4,15448.0,6439.0,261.0,276.0,94.6,403.0,435.0,92.6,100.0,172.0,58.1,6.0,40.0,6.0,0.0,51.0,882.0,25.0,25.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,14.0,0.63,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,19.0,25.0,3.0,1.0,41.0,34.0,7.0,27.0,136.0,0.0,1171.0,186.0,722.0,425.0,28.0,20.0,1171.0,572.0,2.0,1.0,0.0,642.0,4.0,1.0,0.0,21.0,14.0,0.0,0.0,0.0,0.0,108.0,74.0,36.0,67.3
Davy Klaassen,nl NED,MF,Werder Bremen,de Bundesliga,25,1993,33.0,33.0,2816.0,5.0,4.0,0.0,0.0,5.0,0.0,0.16,0.13,0.29,0.16,0.29,3.0,3.0,0.1,0.1,2018-2019,31.3,9.0,0.0,28.1,0.29,0.16,0.56,0.1,2.0,2.0,916.0,1251.0,73.2,14223.0,4711.0,506.0,625.0,81.0,310.0,404.0,76.7,62.0,121.0,51.2,39.0,97.0,31.0,7.0,138.0,1205.0,44.0,8.0,1.0,14.0,39.0,14.0,8.0,6.0,0.0,22.0,2.0,36.0,92.0,2.94,76.0,1.0,4.0,4.0,10.0,0.32,6.0,0.0,0.0,1.0,1.0,64.0,47.0,24.0,33.0,7.0,44.0,9.0,35.0,47.0,47.0,0.0,1588.0,61.0,294.0,837.0,474.0,37.0,1588.0,731.0,28.0,33.0,4.0,966.0,43.0,18.0,0.0,47.0,24.0,1.0,1.0,0.0,0.0,151.0,32.0,66.0,32.7
Felix Klaus,de GER,"FW,MF",Wolfsburg,de Bundesliga,25,1992,15.0,5.0,443.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.41,0.2,0.41,1.9,1.9,0.4,0.4,2018-2019,4.9,6.0,0.0,37.5,1.22,0.06,0.17,0.12,-0.9,-0.9,108.0,145.0,74.5,1407.0,322.0,73.0,85.0,85.9,25.0,37.0,67.6,4.0,10.0,40.0,6.0,5.0,4.0,0.0,9.0,141.0,3.0,0.0,3.0,1.0,9.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,13.0,2.65,9.0,0.0,1.0,1.0,3.0,0.61,2.0,0.0,0.0,0.0,0.0,10.0,7.0,4.0,5.0,1.0,5.0,0.0,5.0,4.0,0.0,0.0,203.0,0.0,35.0,76.0,96.0,27.0,203.0,115.0,8.0,4.0,4.0,139.0,12.0,5.0,0.0,8.0,11.0,2.0,0.0,0.0,0.0,20.0,6.0,18.0,25.0
Ragnar Klavan,ee EST,DF,Cagliari,it Serie A,32,1985,15.0,15.0,1230.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.01,0.01,2018-2019,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-0.1,-0.1,507.0,630.0,80.5,9866.0,3542.0,173.0,196.0,88.3,260.0,290.0,89.7,63.0,122.0,51.6,1.0,37.0,6.0,2.0,47.0,604.0,24.0,23.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,7.0,0.51,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,5.0,3.0,1.0,19.0,13.0,6.0,10.0,68.0,1.0,755.0,91.0,385.0,355.0,22.0,4.0,755.0,407.0,14.0,12.0,1.0,449.0,6.0,4.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,67.0,36.0,23.0,61.0
Tim Kleindienst,de GER,FW,Freiburg,de Bundesliga,22,1995,4.0,2.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.31,0.31,2018-2019,2.2,1.0,0.0,20.0,0.45,0.0,0.0,0.14,-0.7,-0.7,42.0,59.0,71.2,578.0,91.0,24.0,30.0,80.0,14.0,22.0,63.6,1.0,2.0,50.0,1.0,3.0,1.0,0.0,5.0,56.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.25,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,7.0,0.0,91.0,7.0,13.0,47.0,33.0,11.0,91.0,52.0,2.0,5.0,1.0,69.0,7.0,3.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,8.0,7.0,10.0,41.2
Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,22,1996,26.0,22.0,2003.0,5.0,1.0,0.0,0.0,1.0,0.0,0.22,0.04,0.27,0.22,0.27,2.0,2.0,0.09,0.09,2018-2019,22.3,6.0,0.0,46.2,0.27,0.38,0.83,0.16,3.0,3.0,754.0,1025.0,73.6,11290.0,4818.0,408.0,478.0,85.4,252.0,354.0,71.2,55.0,101.0,54.5,19.0,48.0,17.0,8.0,78.0,831.0,190.0,4.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,186.0,4.0,31.0,33.0,1.48,29.0,0.0,1.0,1.0,1.0,0.04,0.0,0.0,1.0,0.0,0.0,50.0,29.0,33.0,12.0,5.0,37.0,5.0,32.0,29.0,74.0,0.0,1284.0,74.0,366.0,571.0,360.0,40.0,1284.0,444.0,43.0,31.0,10.0,596.0,11.0,8.0,0.0,17.0,11.0,1.0,0.0,0.0,0.0,123.0,42.0,27.0,60.9
